2026-05-24 00:47:51.880 -03:00 [WRN] Failed to determine the https port for redirect.
2026-05-24 01:01:53.801 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.5321 ms
2026-05-24 01:01:53.801 -03:00 [INF] HTTP GET /lib/bootstrap/dist/js/bootstrap.bundle.min.js responded 304 in 0.1834 ms
2026-05-24 01:01:53.801 -03:00 [INF] HTTP GET /lib/jquery/dist/jquery.min.js responded 304 in 0.3631 ms
2026-05-24 01:01:53.802 -03:00 [INF] HTTP GET /js/site.js responded 304 in 0.3013 ms
2026-05-24 01:01:53.843 -03:00 [INF] HTTP GET /favicon.ico responded 304 in 0.3208 ms
2026-05-24 01:01:55.313 -03:00 [INF] HTTP GET /Cursos responded 200 in 16.0285 ms
2026-05-24 01:01:55.337 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.4549 ms
2026-05-24 01:01:56.362 -03:00 [INF] HTTP GET /Aluno/Perfil responded 200 in 1.2837 ms
2026-05-24 01:01:56.390 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 1.3430 ms
2026-05-24 01:11:46.994 -03:00 [WRN] Failed to determine the https port for redirect.
2026-05-24 01:11:47.618 -03:00 [INF] HTTP GET /Aluno/Perfil responded 200 in 636.3596 ms
2026-05-24 01:11:47.642 -03:00 [INF] HTTP GET /js/site.js responded 304 in 1.4397 ms
2026-05-24 01:11:47.642 -03:00 [INF] HTTP GET /css/site.css responded 304 in 5.5776 ms
2026-05-24 01:11:47.642 -03:00 [INF] HTTP GET /lib/bootstrap/dist/js/bootstrap.bundle.min.js responded 304 in 2.8186 ms
2026-05-24 01:11:47.642 -03:00 [INF] HTTP GET /lib/jquery/dist/jquery.min.js responded 304 in 2.6805 ms
2026-05-24 01:11:47.644 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 4.6877 ms
2026-05-24 01:11:47.656 -03:00 [INF] HTTP GET /lib/bootstrap/dist/css/bootstrap.min.css responded 304 in 0.3647 ms
2026-05-24 01:11:47.687 -03:00 [INF] HTTP GET /favicon.ico responded 304 in 0.3065 ms
2026-05-24 01:11:50.197 -03:00 [INF] HTTP GET /Aluno/Perfil responded 200 in 273.5811 ms
2026-05-24 01:11:50.215 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.5928 ms
2026-05-24 01:11:51.115 -03:00 [INF] HTTP GET / responded 200 in 11.4526 ms
2026-05-24 01:11:51.139 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.6543 ms
2026-05-24 01:11:52.739 -03:00 [INF] HTTP GET /Account/Login responded 302 in 20.2858 ms
2026-05-24 01:11:52.749 -03:00 [INF] HTTP GET / responded 200 in 2.8447 ms
2026-05-24 01:11:52.767 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.3481 ms
2026-05-24 01:11:54.859 -03:00 [INF] HTTP GET /Cursos responded 302 in 4.9505 ms
2026-05-24 01:11:54.895 -03:00 [INF] HTTP GET /Account/Login responded 200 in 30.2099 ms
2026-05-24 01:11:54.924 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.4987 ms
2026-05-24 01:11:54.925 -03:00 [INF] HTTP GET /lib/jquery-validation/dist/jquery.validate.min.js responded 304 in 0.4267 ms
2026-05-24 01:11:54.930 -03:00 [INF] HTTP GET /lib/jquery-validation-unobtrusive/jquery.validate.unobtrusive.min.js responded 304 in 0.3973 ms
2026-05-24 01:12:06.864 -03:00 [INF] HTTP POST /Account/Login responded 200 in 20.3979 ms
2026-05-24 01:12:06.889 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.6768 ms
2026-05-24 01:12:12.875 -03:00 [INF] HTTP POST /Account/Login responded 200 in 3.1122 ms
2026-05-24 01:12:12.890 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.2938 ms
2026-05-24 01:12:16.892 -03:00 [INF] HTTP GET /Account/Register responded 200 in 23.3388 ms
2026-05-24 01:12:16.910 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.3482 ms
2026-05-24 01:12:31.275 -03:00 [INF] HTTP POST /Account/Register responded 302 in 11.4272 ms
2026-05-24 01:12:31.282 -03:00 [INF] HTTP GET /Account/Login responded 200 in 1.0051 ms
2026-05-24 01:12:31.310 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.5681 ms
2026-05-24 01:12:39.266 -03:00 [INF] HTTP POST /Account/Login responded 302 in 7.4725 ms
2026-05-24 01:12:39.275 -03:00 [INF] HTTP GET / responded 200 in 2.0974 ms
2026-05-24 01:12:39.303 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 1.3237 ms
2026-05-24 01:12:40.681 -03:00 [INF] HTTP GET /Cursos responded 200 in 37.8869 ms
2026-05-24 01:12:40.702 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.4648 ms
2026-05-24 01:12:49.561 -03:00 [INF] HTTP GET /Cursos/Create responded 200 in 25.1098 ms
2026-05-24 01:12:49.579 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.5814 ms
2026-05-24 01:12:51.399 -03:00 [INF] HTTP GET /Cursos responded 200 in 18.3047 ms
2026-05-24 01:12:51.427 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 1.5973 ms
2026-05-24 01:12:53.817 -03:00 [INF] HTTP GET /Aluno/Certificados responded 200 in 210.7537 ms
2026-05-24 01:12:53.835 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.4813 ms
2026-05-24 01:12:55.220 -03:00 [INF] HTTP GET /Aluno/Perfil responded 200 in 204.5758 ms
2026-05-24 01:12:55.243 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.5522 ms
2026-05-24 01:12:58.277 -03:00 [INF] HTTP GET /Cursos responded 200 in 16.7632 ms
2026-05-24 01:12:58.303 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.4609 ms
2026-05-24 01:12:59.992 -03:00 [INF] HTTP GET /Aulas responded 200 in 89.6432 ms
2026-05-24 01:13:00.020 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.5283 ms
2026-05-24 01:13:03.049 -03:00 [INF] HTTP GET /Cursos responded 200 in 35.2455 ms
2026-05-24 01:13:03.072 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 1.1698 ms
2026-05-24 01:13:06.727 -03:00 [INF] HTTP GET /Aulas responded 200 in 57.2945 ms
2026-05-24 01:13:06.747 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.5262 ms
2026-05-24 01:13:41.312 -03:00 [INF] HTTP GET /Aulas/Details responded 200 in 30362.9522 ms
2026-05-24 01:13:44.314 -03:00 [INF] HTTP GET /Aulas/Details responded 200 in 30040.6312 ms
2026-05-24 01:13:44.346 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.9628 ms
2026-05-24 01:15:02.483 -03:00 [INF] HTTP GET /Aulas responded 200 in 61.5364 ms
2026-05-24 01:15:02.506 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 1.8257 ms
2026-05-24 01:15:34.404 -03:00 [INF] HTTP GET /Aulas/Details responded 200 in 30038.4460 ms
2026-05-24 01:15:34.429 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.4028 ms
2026-05-24 01:15:48.981 -03:00 [INF] HTTP GET /Aluno/Certificados responded 200 in 217.4965 ms
2026-05-24 01:15:49.002 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.6227 ms
2026-05-24 01:15:50.103 -03:00 [INF] HTTP GET /Aluno/Perfil responded 200 in 219.8696 ms
2026-05-24 01:15:50.126 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.5851 ms
2026-05-24 01:16:02.973 -03:00 [INF] HTTP GET /Cursos responded 200 in 15.6657 ms
2026-05-24 01:16:02.998 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.4521 ms
2026-05-24 01:16:07.569 -03:00 [INF] HTTP GET /Aulas responded 200 in 51.7879 ms
2026-05-24 01:16:07.590 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.3305 ms
2026-05-24 01:16:10.072 -03:00 [INF] HTTP GET /Cursos responded 200 in 19.7185 ms
2026-05-24 01:16:10.095 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.9592 ms
2026-05-24 01:16:16.637 -03:00 [INF] HTTP GET / responded 200 in 0.9856 ms
2026-05-24 01:16:16.670 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.4819 ms
2026-05-24 01:16:19.912 -03:00 [INF] HTTP GET /Cursos responded 200 in 11.2306 ms
2026-05-24 01:16:19.933 -03:00 [INF] HTTP GET /EdAnalytics.WebApp.styles.css responded 404 in 0.3547 ms
